1,34.683056
2,27.924995
5,30.702923
6,28.376913
8,23.069181
10,36.121037
12,25.536211
14,27.03195
15,29.113705
17,33.735825
18,34.6052
20,34.323223
21,25.496094
22,30.710846
27,17.257244
30,34.006195
31,17.299494
34,17.686178
35,38.34043
37,34.66887
38,29.313457
39,28.032543
40,22.551369
45,22.871624
46,30.604565
48,22.473986
49,17.567354
50,17.29867
51,17.600636
52,26.83559
54,34.13731
55,27.107283
60,18.167347
62,24.9171
64,23.30389
65,34.674667
66,28.21201
68,22.941845
71,32.703697
75,36.906715
76,22.502073
77,27.727098
78,33.96483
79,34.40192
81,27.579338
85,22.684803
90,24.61291
92,22.906487
97,34.85589
100,33.37894
101,17.358667
103,28.29812
104,22.899376
105,34.602116
108,22.666893
109,29.538166
113,34.53411
116,35.543262
118,29.679173
122,30.947502
124,29.084934
125,17.715706
127,22.663395
133,32.256065
140,22.58883
141,28.853628
142,33.745422
144,23.359385
145,27.561192
150,22.605036
154,22.955564
155,40.96634
156,35.43443
157,24.718597
158,29.311405
159,17.29823
161,22.924837
162,22.261944
165,34.634624
167,34.797367
170,17.278492
171,25.739632
172,34.604458
175,22.46015
178,34.36016
179,30.24588
181,22.889194
186,34.835358
187,28.078758
188,17.425713
190,30.949139
193,25.983345
196,16.863552
198,28.831905
200,26.93888
202,34.825916
204,34.24495
205,29.054401
206,37.63355
208,29.050665
210,34.707253
211,34.649975
214,35.47102
215,22.629715
218,17.32606
220,27.957642
222,29.77871
224,33.878094
229,35.95149
230,29.436308
231,34.980316
235,34.037777
236,28.243683
238,22.744184
239,27.675667
240,32.848812
241,28.326288
242,23.637537
243,34.521763
245,22.835491
247,28.375776
249,23.307636
250,22.758617
251,26.09571
252,27.939991
253,22.739838
255,22.81223
258,34.608173
261,23.38727
262,33.642223
263,34.584923
264,32.357742
266,17.575233
267,17.57663
268,34.499134
270,32.805473
271,23.274439
272,17.421743
278,34.38548
279,34.662296
283,31.783375
285,35.384373
293,39.42263
294,34.85596
295,25.351818
298,17.115679
299,17.358513
301,22.266598
302,18.250187
303,28.707558
304,29.046463
306,33.87098
308,33.6291
309,34.73261
310,17.226852
311,17.565826
312,34.855255
313,34.36207
315,22.727465
316,22.768454
317,34.3911
318,17.397266
319,34.585213
320,17.684578
325,34.742832
330,23.052908
331,27.813108
332,28.89065
333,27.852839
334,34.26445
337,27.717144
338,17.426365
342,29.91912
344,23.257189
345,22.666046
346,17.517473
350,17.305338
351,24.59527
352,22.967773
354,28.70686
356,36.158054
358,34.69292
361,22.776808
362,23.594206
363,23.23517
364,33.77993
366,22.483244
367,25.35245
372,37.81161
374,17.25994
375,25.652
378,26.47266
379,17.414877
380,34.319584
382,34.551754
384,27.603964
385,34.047802
386,30.420656
389,27.000086
390,28.211155
391,22.733097
395,34.84034
397,34.39509
399,34.151684
402,28.537033
403,33.875412
406,22.748215
408,22.392426
409,26.425055
412,25.684162
413,17.859478
415,22.619904
416,22.289286
418,32.903004
420,34.855053
422,29.65569
424,23.915419
425,27.951828
427,33.701603
432,28.523726
434,34.66039
435,34.729794
436,32.259346
439,22.703314
440,34.966114
443,17.358465
447,17.375294
451,23.235489
452,17.358446
453,17.365593
456,28.148739
457,17.575567
458,20.764984
460,29.27639
462,22.603817
465,31.764643
466,23.219496
467,17.596865
471,34.27469
474,18.853407
477,22.723381
478,24.41896
479,34.727375
481,23.03826
482,34.946636
483,41.9473
484,30.50793
485,27.846807
487,31.07014
489,28.237556
491,22.626558
492,34.05541
493,34.581463
494,35.413746
495,23.711687
496,18.095295
497,22.81053
500,34.900417
501,23.875883
503,34.591976
505,22.86483
506,23.225876
511,17.684465
513,22.449663
516,17.426144
518,27.08915
520,33.458797
521,22.901917
522,22.542322
523,23.572111
524,18.16603
526,17.867306
527,27.792233
529,26.20338
531,17.3003
533,30.10864
535,27.431755
538,17.358444
545,33.994053
546,22.761568
548,22.689499
549,23.786411
553,34.451786
557,22.93439
558,22.885733
568,35.651928
569,22.480818
571,31.4454
576,37.43095
577,34.827545
578,26.506332
580,33.623234
582,18.196991
583,22.781141
585,34.967182
587,33.87881
588,34.27542
590,33.03081
592,35.30373
596,35.28996
597,29.847677
601,22.799074
602,31.270287
603,17.263573
604,27.646317
605,34.51383
608,33.901943
612,26.387419
613,31.795311
614,29.251091
615,28.6874
618,17.447987
620,23.227278
622,36.698544
624,33.874508
625,28.538706
627,22.675463
630,22.821962
632,22.761602
635,34.302715
636,18.164328
638,22.69535
641,22.719677
643,17.263971
644,27.771053
646,34.93694
647,17.576015
648,22.580076
650,22.936771
652,17.007257
653,34.58794
654,35.522934
658,28.770851
661,24.39949
664,22.487545
666,27.979294
667,28.374397
670,22.417332
671,34.08946
672,22.741941
676,29.267231
679,34.60816
680,19.086823
683,17.300758
685,28.219938
687,17.685125
688,22.919834
689,22.974243
691,17.383776
693,34.619343
695,22.924706
698,29.940853
700,33.47452
702,38.78167
706,23.897638
710,23.308218
711,22.599417
713,30.089233
717,23.020153
718,35.65749
721,31.497715
722,17.684021
724,35.760784
725,28.422886
729,34.839573
731,24.872713
733,33.45915
736,33.24499
737,17.300137
738,17.716137
740,32.576412
741,32.190784
745,25.3898
746,22.763912
748,24.74397
750,23.010473
751,22.778105
752,28.4684
753,28.489014
757,25.71393
760,17.30123
765,27.74366
766,22.822012
767,29.854816
769,27.722137
773,32.1408
775,18.691616
780,22.742834
783,17.27927
784,22.692476
785,33.16699
786,33.89685
788,35.24707
789,34.648838
790,35.210335
792,23.123604
794,22.814611
795,24.744896
796,33.880672
798,36.365307
801,38.07635
803,33.878574
805,22.750385
808,22.767717
809,39.762882
811,22.872793
813,29.809679
814,36.920948
817,28.513176
818,36.906452
819,35.44392
822,24.287174
823,22.891201
826,23.343998
827,34.181725
830,28.12383
832,22.687294
834,33.907608
837,34.69432
844,33.72849
848,22.557829
852,17.300285
855,22.423222
856,35.272034
857,22.892555
858,33.8692
859,22.536055
860,17.401222
862,28.215557
863,36.06329
864,34.928745
865,22.616932
867,35.5189
873,17.388678
874,31.601784
875,22.97942
876,33.77286
878,34.636417
883,34.590805
884,22.88242
885,22.539778
886,33.880924
894,33.876163
895,27.697264
898,33.469547
899,29.014809
902,22.811222
904,34.1229
905,34.832302
906,29.42704
908,35.17901
909,22.745916
912,36.912766
913,17.260765
915,26.47294
918,35.356808
919,23.023619
920,17.361038
922,17.278288
923,22.609787
924,33.787968
926,24.355413
927,22.452574
929,22.665634
934,29.567097
938,34.85428
939,20.890644
940,34.84383
942,28.124147
944,24.675371
945,37.343193
946,28.146564
948,23.308632
950,35.26095
952,17.69749
956,25.82956
957,36.183647
958,23.904757
959,17.725359
960,24.348557
963,34.479313
964,22.885422
969,22.44139
971,34.70067
975,34.715122
979,38.67442
982,22.716326
984,29.778564
985,26.618145
986,28.247128
987,22.93249
988,22.682178
989,28.378643
990,34.325596
991,22.557423
992,26.853508
993,30.344799
996,17.657473
998,30.68878
999,42.36288
